date,dataset_name,region_id,region_name,ntl_sum,light_density,density_3m_smooth,mom_pct_display,yoy_pct_display,mom_pct_rank,yoy_pct_rank,mom_capped,yoy_capped,mom_3m_avg,vol_12m,trend_score,trend_label,months_seen,rankable
2026-01-01,cities,1825000,Fort Wayne,166019.74215650558,571.9347798003621,340.48686200033256,0.5849878088446605,0.5159488616351264,0.5,0.5,True,True,0.20426843218042653,0.17812263343438,6.4978408277917925,Very strong,49,True
2026-01-01,cities,2622000,Detroit,474558.2709608078,1291.7028566110412,721.1183388571784,0.6982766959166763,0.6062301271754275,0.5,0.5,True,True,0.19726824056615008,0.1644157673861221,6.461473426448972,Very strong,49,True
2026-01-01,cities,3673000,Syracuse,38265.65172958374,575.7675564693546,477.82209840120225,0.33379467730296714,0.3759766454865321,0.33379467730296714,0.3759766454865321,False,False,0.2755863563929412,0.21084148072767422,5.224375319940816,Very strong,49,True
2026-01-01,cities,3901000,Akron,90173.6433031559,558.8975735616282,394.4195606666524,0.45229668677925866,0.18642097918004547,0.45229668677925866,0.18642097918004547,False,False,0.2936669799758801,0.21132429952711176,4.905482028083847,Very strong,49,True
2026-01-01,cities,2634000,Grand Rapids,56726.69989061356,480.0386660813534,297.22087488552916,0.499825223881263,0.183148909820378,0.499825223881263,0.183148909820378,False,False,0.18735169849437952,0.16425134772101352,4.602397841378525,Very strong,49,True
2026-01-01,cities,3977000,Toledo,121349.04105091096,561.6210033563844,340.18327508348904,0.506619481177211,0.17036406502054802,0.5,0.17036406502054802,True,False,0.17731211463144636,0.16907513235479696,4.478330707625999,Very strong,49,True
2026-01-01,cities,2758000,St. Paul,71145.62358903885,489.6941814294448,377.1768137587096,0.3105461720053802,0.3025469031209506,0.3105461720053802,0.3025469031209506,False,False,0.20760246178438688,0.16841450935413138,4.321471667498026,Very strong,49,True
2026-01-01,cities,3916000,Cleveland,163917.8298792839,812.2911111680667,651.676246036532,0.2896247174610074,0.2674389488141911,0.2896247174610074,0.2674389488141911,False,False,0.214768013219625,0.14194846682030002,4.040598405847186,Very strong,49,True
2026-01-01,cities,2567000,Springfield,32856.27698349953,383.3208475538665,299.3738575077748,0.2785854788294121,0.24524381116690136,0.2785854788294121,0.24524381116690136,False,False,0.19636174743723067,0.13633055125834764,3.756201184973291,Very strong,49,True
2026-01-01,cities,2743000,Minneapolis,94851.80799007416,636.806859891998,479.9061162792023,0.30674167662170515,0.16319781660709237,0.30674167662170515,0.16319781660709237,False,False,0.19418207457141015,0.160663491898426,3.435786657167269,Very strong,49,True
2026-01-01,cities,3457000,Paterson,19138.680435180664,849.5315133282525,662.8619929192237,0.22993969100941802,0.21197784653687554,0.22993969100941802,0.21197784653687554,False,False,0.11541894996432385,0.09014128298963603,2.8718176538560187,Very strong,49,True
2026-01-01,cities,3611000,Buffalo,46364.06597137451,426.9056377099719,543.1794864020517,0.07683710593354008,0.2903570330917985,0.07683710593354008,0.2903570330917985,False,False,0.18854795448710304,0.16587727444248768,2.8356436431978587,Very strong,49,True
2026-01-01,cities,4659020,Sioux Falls,74280.0845580101,340.61938843893427,337.98793732225545,0.13763553296062764,0.2506752866861203,0.13763553296062764,0.2506752866861203,False,False,0.15832452326554455,0.10524380987200248,2.79507448147768,Very strong,49,True
2026-01-01,cities,2582000,Worcester,29861.582675218586,299.85643036870505,219.75481937908785,0.28736732509992696,-9.596767882006366e-05,0.28736732509992696,-9.596767882006366e-05,False,False,0.12861714004252892,0.11859835579283358,2.0549144517962032,Very strong,49,True
2026-01-01,cities,5548000,Madison,52307.3704701066,192.132422234006,155.91161209827894,0.1831705210820848,0.10040141692271276,0.1831705210820848,0.10040141692271276,False,False,0.09582067595716337,0.07940662428371148,1.870210695203608,Very strong,49,True
2026-01-01,cities,3918000,Columbus,183520.1331783533,311.0880939800015,294.4760166183446,0.10029274588005829,0.1791402495881695,0.10029274588005829,0.1791402495881695,False,False,0.08395895648509784,0.06304548128410183,1.7903753102491078,Very strong,49,True
2026-01-01,cities,1921000,Des Moines,55713.05247229338,237.13286512023333,245.45602078146587,0.07102115000081131,0.18621602715250363,0.07102115000081131,0.18621602715250363,False,False,0.09132423929436222,0.08945257617157706,1.7039895644106287,Very strong,49,True
2026-01-01,cities,1765000,Rockford,40572.42295527458,236.080589881606,200.46090765121167,0.14973390232571424,0.11766079109715721,0.14973390232571424,0.11766079109715721,False,False,0.07710531547843695,0.07040575767486094,1.682917276298122,Very strong,49,True
2026-01-01,cities,4459000,Providence,30233.314679145813,567.3745837452249,407.6246059887314,0.20511772545472673,0.06706771329706171,0.20511772545472673,0.06706771329706171,False,False,0.06792702631977174,0.08161297792428805,1.6589491610405918,Very strong,49,True
2026-01-01,cities,3128000,Lincoln,51791.75670647621,195.18004352180984,245.90722533454175,-0.001135167048279585,0.23573898195750762,-0.001135167048279585,0.23573898195750762,False,False,0.10549885906795592,0.08772897727197297,1.6532726601175471,Very strong,49,True
2026-01-01,cities,1703012,Aurora,27763.89863705635,232.4477009955991,262.8823042157427,0.05724630610005399,0.1508397874985867,0.05724630610005399,0.1508397874985867,False,False,0.13175359741079304,0.12171369565381768,1.6346816590117412,Very strong,49,True
2026-01-01,cities,3137000,Omaha,141460.23068499565,371.8419462620288,398.12626152386093,0.05184420048419132,0.19102639775093472,0.05184420048419132,0.19102639775093472,False,False,0.08876149295753556,0.06463484267892139,1.6100090516975807,Very strong,49,True
2026-01-01,cities,3663000,Rochester,37767.32408952713,396.2866972442523,411.28520963542707,0.16335428810001165,-0.03276623379101568,0.16335428810001165,-0.03276623379101568,False,False,0.21224849264304146,0.19473799515484994,1.604105135333421,Very strong,49,True
2026-01-01,cities,5553000,Milwaukee,162827.68131923676,652.0729734493483,520.4200393945413,0.2139925076954488,-0.0010777070270958302,0.2139925076954488,-0.0010777070270958302,False,False,0.11451670469722852,0.08995966607656238,1.5624749414072916,Very strong,49,True
2026-01-01,cities,2507000,Boston,85345.1849218607,636.4693241179368,484.27288209799485,0.20896692591003996,0.027185506742536097,0.20896692591003996,0.027185506742536097,False,False,0.07558331803553957,0.08922717519521135,1.493027559351641,Very strong,49,True
2026-01-01,cities,3451000,Newark,59838.70708084106,932.9830953354272,857.5359923735383,0.13471699348978522,0.061177791361129864,0.13471699348978522,0.061177791361129864,False,False,0.1138568204719943,0.09105687428739838,1.4671578884162302,Very strong,49,True
2026-01-01,cities,2255000,New Orleans,92453.79769978672,102.55735113028052,92.96365447683654,0.06928186242670688,0.19874950683676607,0.06928186242670688,0.19874950683676607,False,False,0.02911409024716898,0.05886501878838686,1.4424530439071725,Very strong,49,True
2026-01-01,cities,3254600,Paradise,158829.26098632812,1446.241354833562,2048.416440417414,-0.06285180480431779,0.21798158865315517,-0.06285180480431779,0.21798158865315517,False,False,0.12587806234840637,0.19541031867219127,1.310025951396301,Very strong,49,True
2026-01-01,cities,4260000,Philadelphia,242568.2456188202,656.4506675279441,488.4972740453891,0.20873799163230994,-0.016302358274135686,0.20873799163230994,-0.016302358274135686,False,False,0.07812343272113982,0.07514656202309035,1.2569812357428818,Very strong,49,True
